Country Name,Country Code,Year,Population
Namibia,NAM,1962,615759.0
New Caledonia,NCL,1962,85334.0
Niger,NER,1962,3714520.0
Nigeria,NGA,1962,46965292.0
Nicaragua,NIC,1962,1892320.0
Netherlands,NLD,1962,11805689.0
Norway,NOR,1962,3638918.0
Nepal,NPL,1962,10521116.0
Nauru,NRU,1962,4979.0
New Zealand,NZL,1962,2482000.0
OECD members,OED,1962,832227425.0
Oman,OMN,1962,549941.0
Other small states,OSS,1962,5476102.0
Pakistan,PAK,1962,48156128.0
Panama,PAN,1962,1195301.0
Peru,PER,1962,10784612.0
Philippines,PHL,1962,29723536.0
Palau,PLW,1962,9793.0
Papua New Guinea,PNG,1962,2093919.0
Poland,POL,1962,30308500.0
Pre-demographic dividend,PRE,1962,198004977.0
Puerto Rico (US),PRI,1962,2450322.0
"Korea, Dem. People's Rep.",PRK,1962,12262882.0
Portugal,PRT,1962,8993985.0
Paraguay,PRY,1962,1973130.0
West Bank and Gaza,PSE,1962,
Pacific island small states,PSS,1962,965430.0
Post-demographic dividend,PST,1962,774678780.0
French Polynesia,PYF,1962,87261.0
Qatar,QAT,1962,44630.0
Romania,ROU,1962,18676550.0
Russian Federation,RUS,1962,122591000.0
Rwanda,RWA,1962,3186025.0
South Asia,SAS,1962,533162544.0
Saudi Arabia,SAU,1962,2620910.0
Sudan,SDN,1962,8919028.0
Senegal,SEN,1962,3534686.0
Singapore,SGP,1962,1750200.0
Solomon Islands,SLB,1962,146201.0
Sierra Leone,SLE,1962,2342242.0
El Salvador,SLV,1962,2949204.0
San Marino,SMR,1962,16183.0
Somalia,SOM,1962,3030091.0
Serbia,SRB,1962,6740264.0
Sub-Saharan Africa (excluding high income),SSA,1962,216517247.0
South Sudan,SSD,1962,3024308.0
Sub-Saharan Africa,SSF,1962,239026415.0
Small states,SST,1962,9111719.0
Sao Tome and Principe,STP,1962,69403.0
Suriname,SUR,1962,283912.0
Slovak Republic,SVK,1962,4238188.0
Slovenia,SVN,1962,1603649.0
Sweden,SWE,1962,7561588.0
Eswatini,SWZ,1962,361365.0
Sint Maarten (Dutch part),SXM,1962,3264.0
Seychelles,SYC,1962,44042.0
Syrian Arab Republic,SYR,1962,4959340.0
Turks and Caicos Islands,TCA,1962,5636.0
Chad,TCD,1962,3175598.0
East Asia & Pacific (IDA & IBRD countries),TEA,1962,895224912.0
Europe & Central Asia (IDA & IBRD countries),TEC,1962,318186127.0
Togo,TGO,1962,1732959.0
Thailand,THA,1962,28481040.0
Tajikistan,TJK,1962,2255026.0
Turkmenistan,TKM,1962,1749214.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1962,220668336.0
Timor-Leste,TLS,1962,482774.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1962,159849264.0
Tonga,TON,1962,69940.0
South Asia (IDA & IBRD),TSA,1962,533162544.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,239026415.0
Trinidad and Tobago,TTO,1962,880194.0
Tunisia,TUN,1962,4369136.0
Turkiye,TUR,1962,29916147.0
Tuvalu,TUV,1962,5699.0
Tanzania,TZA,1962,10487756.0
Uganda,UGA,1962,8092231.0
Ukraine,UKR,1962,43943674.0
Upper middle income,UMC,1962,1174054217.0
Uruguay,URY,1962,2593298.0
United States,USA,1962,186538000.0
Uzbekistan,UZB,1962,8854368.0
St. Vincent and the Grenadines,VCT,1962,87236.0
"Venezuela, RB",VEN,1962,8756870.0
British Virgin Islands,VGB,1962,8070.0
Virgin Islands (U.S.),VIR,1962,35000.0
Viet Nam,VNM,1962,34288560.0
Vanuatu,VUT,1962,68174.0
World,WLD,1962,3117372187.0
Samoa,WSM,1962,118597.0
Kosovo,XKX,1962,1036950.0
"Yemen, Rep.",YEM,1962,5782221.0
South Africa,ZAF,1962,17418522.0
Zambia,ZMB,1962,3358099.0
Zimbabwe,ZWE,1962,4055959.0
Aruba,ABW,1963,57002.0
Africa Eastern and Southern,AFE,1963,140945536.0
Afghanistan,AFG,1963,9604487.0
Africa Western and Central,AFW,1963,104089175.0
Angola,AGO,1963,5408320.0
Albania,ALB,1963,1762621.0
Andorra,AND,1963,11915.0
Arab World,ARB,1963,99038509.0
United Arab Emirates,ARE,1963,152211.0
Argentina,ARG,1963,21421705.0
Armenia,ARM,1963,2056023.0
American Samoa,ASM,1963,21966.0
Antigua and Barbuda,ATG,1963,58138.0
Australia,AUS,1963,10950000.0
Austria,AUT,1963,7175811.0
Azerbaijan,AZE,1963,4293550.0
Burundi,BDI,1963,2969841.0
Belgium,BEL,1963,9289770.0
Benin,BEN,1963,2652908.0
Burkina Faso,BFA,1963,4993623.0
Bangladesh,BGD,1963,56504402.0
Bulgaria,BGR,1963,8078145.0
Bahrain,BHR,1963,186501.0
"Bahamas, The",BHS,1963,135087.0
Bosnia and Herzegovina,BIH,1963,3461942.0
Belarus,BLR,1963,8437232.0
Belize,BLZ,1963,98704.0
Bermuda,BMU,1963,45340.0
Bolivia,BOL,1963,3938913.0
Brazil,BRA,1963,79164235.0
Barbados,BRB,1963,237557.0
Brunei Darussalam,BRN,1963,101159.0
Bhutan,BTN,1963,245156.0
Botswana,BWA,1963,552966.0
Central African Republic,CAF,1963,1803063.0
Canada,CAN,1963,18964000.0
Central Europe and the Baltics,CEB,1963,93840016.0
Switzerland,CHE,1963,5694247.0
Channel Islands,CHI,1963,114234.0
Chile,CHL,1963,8670144.0
China,CHN,1963,682335000.0
Cote d'Ivoire,CIV,1963,4112061.0
Cameroon,CMR,1963,5456623.0
"Congo, Dem. Rep.",COD,1963,16507599.0
"Congo, Rep.",COG,1963,1143263.0
Colombia,COL,1963,17113823.0
Comoros,COM,1963,208185.0
Cabo Verde,CPV,1963,229373.0
Costa Rica,CRI,1963,1481604.0
Caribbean small states,CSS,1963,2728278.0
Cuba,CUB,1963,7701660.0
Curacao,CUW,1963,130860.0
Cayman Islands,CYM,1963,8970.0
Cyprus,CYP,1963,607252.0
Czechia,CZE,1963,9670685.0
Germany,DEU,1963,74714353.0
Djibouti,DJI,1963,97872.0
Dominica,DMA,1963,61739.0
Denmark,DNK,1963,4684483.0
Dominican Republic,DOM,1963,3588287.0
Algeria,DZA,1963,11982118.0
East Asia & Pacific (excluding high income),EAP,1963,930810837.0
Early-demographic dividend,EAR,1963,1046697479.0
East Asia & Pacific,EAS,1963,1085095424.0
Europe & Central Asia (excluding high income),ECA,1963,137187829.0
Europe & Central Asia,ECS,1963,691189404.0
Ecuador,ECU,1963,5001716.0
"Egypt, Arab Rep.",EGY,1963,29091869.0
Euro area,EMU,1963,277205348.0
Eritrea,ERI,1963,1045092.0
Spain,ESP,1963,31296651.0
Estonia,EST,1963,1258857.0
Ethiopia,ETH,1963,23051637.0
European Union,EUU,1963,366840786.0
Fragile and conflict affected situations,FCS,1963,261957739.0
Finland,FIN,1963,4523309.0
Fiji,FJI,1963,444276.0
France,FRA,1963,48877567.0
Faroe Islands,FRO,1963,35391.0
"Micronesia, Fed. Sts.",FSM,1963,47744.0
Gabon,GAB,1963,531452.0
United Kingdom,GBR,1963,53650000.0
Georgia,GEO,1963,3816100.0
Ghana,GHA,1963,7514714.0
Gibraltar,GIB,1963,22753.0
Guinea,GIN,1963,3750954.0
"Gambia, The",GMB,1963,431757.0
Guinea-Bissau,GNB,1963,594418.0
Equatorial Guinea,GNQ,1963,285965.0
Greece,GRC,1963,8479625.0
Grenada,GRD,1963,97195.0
Greenland,GRL,1963,36400.0
Guatemala,GTM,1963,4440264.0
Guam,GUM,1963,75095.0
Guyana,GUY,1963,608537.0
High income,HIC,1963,942141564.0
"Hong Kong SAR, China",HKG,1963,3420900.0
Honduras,HND,1963,2244878.0
Heavily indebted poor countries (HIPC),HPC,1963,176063263.0
Croatia,HRV,1963,4225675.0
Haiti,HTI,1963,4073068.0
Hungary,HUN,1963,10087947.0
IBRD only,IBD,1963,1996753344.0
IDA & IBRD total,IBT,1963,2423348992.0
IDA total,IDA,1963,426595648.0
IDA blend,IDB,1963,134563454.0
Indonesia,IDN,1963,96051424.0
IDA only,IDX,1963,292032194.0
Isle of Man,IMN,1963,49151.0
India,IND,1963,468138575.0
Ireland,IRL,1963,2852650.0
"Iran, Islamic Rep.",IRN,1963,23519005.0
Iraq,IRQ,1963,7667928.0
Iceland,ISL,1963,185653.0
Israel,ISR,1963,2379000.0
Italy,ITA,1963,51252000.0
Jamaica,JAM,1963,1721099.0
Jordan,JOR,1963,984714.0
Japan,JPN,1963,95900000.0
Kazakhstan,KAZ,1963,10377466.0
Kenya,KEN,1963,8627971.0
Kyrgyz Republic,KGZ,1963,2413700.0
Cambodia,KHM,1963,5823010.0
Kiribati,KIR,1963,50791.0
St. Kitts and Nevis,KNA,1963,53441.0
"Korea, Rep.",KOR,1963,27261747.0
Kuwait,KWT,1963,427694.0
Latin America & Caribbean (excluding high income),LAC,1963,209675273.0
Lao PDR,LAO,1963,2271061.0
Lebanon,LBN,1963,1970316.0
Liberia,LBR,1963,1227414.0
Libya,LBY,1963,1690457.0
St. Lucia,LCA,1963,95519.0
Latin America & Caribbean,LCN,1963,237499676.0
Least developed countries: UN classification,LDC,1963,263557766.0
Low income,LIC,1963,123153845.0
Liechtenstein,LIE,1963,18093.0
Sri Lanka,LKA,1963,10395040.0
Lower middle income,LMC,1963,882650423.0
Low & middle income,LMY,1963,2209805827.0
Lesotho,LSO,1963,805373.0
Late-demographic dividend,LTE,1963,1137056579.0
Lithuania,LTU,1963,2898950.0
Luxembourg,LUX,1963,324100.0
Latvia,LVA,1963,2210919.0
"Macao SAR, China",MAC,1963,182135.0
St. Martin (French part),MAF,1963,4673.0
Morocco,MAR,1963,12577502.0
Monaco,MCO,1963,22385.0
Moldova,MDA,1963,2188895.0
Madagascar,MDG,1963,5525185.0
Maldives,MDV,1963,98222.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1963,170881281.0
Mexico,MEX,1963,40424065.0
Marshall Islands,MHL,1963,16302.0
Middle income,MIC,1963,2086651982.0
North Macedonia,MKD,1963,1488737.0
Mali,MLI,1963,5646605.0
Malta,MLT,1963,322550.0
Myanmar,MMR,1963,23213408.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1963,164082777.0
Montenegro,MNE,1963,513409.0
Mongolia,MNG,1963,1071362.0
Northern Mariana Islands,MNP,1963,9595.0
Mozambique,MOZ,1963,7109828.0
Mauritania,MRT,1963,893423.0
Mauritius,MUS,1963,718861.0
Malawi,MWI,1963,3900506.0
Malaysia,MYS,1963,8602160.0
North America,NAC,1963,208251340.0
Namibia,NAM,1963,629589.0
New Caledonia,NCL,1963,88050.0
Niger,NER,1963,3823873.0
Nigeria,NGA,1963,47973575.0
Nicaragua,NIC,1963,1950159.0
Netherlands,NLD,1963,11965966.0
Norway,NOR,1963,3666537.0
Nepal,NPL,1963,10729818.0
Nauru,NRU,1963,5226.0
New Zealand,NZL,1963,2531800.0
OECD members,OED,1963,843650775.0
Oman,OMN,1963,560827.0
Other small states,OSS,1963,5578740.0
Pakistan,PAK,1963,49447776.0
Panama,PAN,1963,1232124.0
Peru,PER,1963,11102099.0
Philippines,PHL,1963,30674731.0
Palau,PLW,1963,10037.0
Papua New Guinea,PNG,1963,2141376.0
Poland,POL,1963,30712000.0
Pre-demographic dividend,PRE,1963,202879347.0
Puerto Rico (US),PRI,1963,2504530.0
"Korea, Dem. People's Rep.",PRK,1963,12567057.0
Portugal,PRT,1963,9030355.0
Paraguay,PRY,1963,2021909.0
West Bank and Gaza,PSE,1963,
Pacific island small states,PSS,1963,993524.0
Post-demographic dividend,PST,1963,783736508.0
French Polynesia,PYF,1963,89737.0
Qatar,QAT,1963,50380.0
Romania,ROU,1963,18797850.0
Russian Federation,RUS,1963,123960000.0
Rwanda,RWA,1963,3258890.0
South Asia,SAS,1963,546111213.0
Saudi Arabia,SAU,1963,2719341.0
Sudan,SDN,1963,9218077.0
Senegal,SEN,1963,3635876.0
Singapore,SGP,1963,1795000.0
Solomon Islands,SLB,1963,149589.0
Sierra Leone,SLE,1963,2382258.0
El Salvador,SLV,1963,3028679.0
San Marino,SMR,1963,16580.0
Somalia,SOM,1963,3110361.0
Serbia,SRB,1963,6787950.0
Sub-Saharan Africa (excluding high income),SSA,1963,221937898.0
South Sudan,SSD,1963,3072669.0
Sub-Saharan Africa,SSF,1963,245034711.0
Small states,SST,1963,9300542.0
Sao Tome and Principe,STP,1963,70112.0
Suriname,SUR,1963,297034.0
Slovak Republic,SVK,1963,4282017.0
Slovenia,SVN,1963,1616971.0
Sweden,SWE,1963,7604328.0
Eswatini,SWZ,1963,369759.0
Sint Maarten (Dutch part),SXM,1963,3584.0
Seychelles,SYC,1963,45176.0
Syrian Arab Republic,SYR,1963,5110467.0
Turks and Caicos Islands,TCA,1963,5647.0
Chad,TCD,1963,3240905.0
East Asia & Pacific (IDA & IBRD countries),TEA,1963,918259043.0
Europe & Central Asia (IDA & IBRD countries),TEC,1963,322961499.0
Togo,TGO,1963,1765072.0
Thailand,THA,1963,29342322.0
Tajikistan,TJK,1963,2331736.0
Turkmenistan,TKM,1963,1804272.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,226899749.0
Timor-Leste,TLS,1963,490564.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1963,164082777.0
Tonga,TON,1963,71885.0
South Asia (IDA & IBRD),TSA,1963,546111213.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,245034711.0
Trinidad and Tobago,TTO,1963,896804.0
Tunisia,TUN,1963,4427131.0
Turkiye,TUR,1963,30726841.0
Tuvalu,TUV,1963,5751.0
Tanzania,TZA,1963,10799528.0
Uganda,UGA,1963,8333663.0
Ukraine,UKR,1963,44462372.0
Upper middle income,UMC,1963,1204001559.0
Uruguay,URY,1963,2623766.0
United States,USA,1963,189242000.0
Uzbekistan,UZB,1963,9202246.0
St. Vincent and the Grenadines,VCT,1963,88523.0
"Venezuela, RB",VEN,1963,9064021.0
British Virgin Islands,VGB,1963,8114.0
Virgin Islands (U.S.),VIR,1963,39800.0
Viet Nam,VNM,1963,35249101.0
Vanuatu,VUT,1963,70159.0
World,WLD,1963,3184063049.0
Samoa,WSM,1963,121764.0
Kosovo,XKX,1963,1062737.0
"Yemen, Rep.",YEM,1963,5911135.0
South Africa,ZAF,1963,17954564.0
Zambia,ZMB,1963,3465907.0
Zimbabwe,ZWE,1963,4185877.0
Aruba,ABW,1964,57619.0
Africa Eastern and Southern,AFE,1964,144904094.0
Afghanistan,AFG,1964,9814318.0
Africa Western and Central,AFW,1964,106388440.0
Angola,AGO,1964,5464187.0
Albania,ALB,1964,1814135.0
Andorra,AND,1964,12764.0
Arab World,ARB,1964,101729760.0
United Arab Emirates,ARE,1964,159692.0
Argentina,ARG,1964,21769453.0
Armenia,ARM,1964,2120135.0
American Samoa,ASM,1964,22673.0
Antigua and Barbuda,ATG,1964,59020.0
Australia,AUS,1964,11167000.0
Austria,AUT,1964,7223801.0
Azerbaijan,AZE,1964,4439250.0
Burundi,BDI,1964,3055650.0
Belgium,BEL,1964,9378113.0
Benin,BEN,1964,2704003.0
Burkina Faso,BFA,1964,5071034.0
Bangladesh,BGD,1964,58178374.0
Bulgaria,BGR,1964,8144340.0
Bahrain,BHR,1964,193816.0
"Bahamas, The",BHS,1964,141528.0
Bosnia and Herzegovina,BIH,1964,3513441.0
Belarus,BLR,1964,8524224.0
Belize,BLZ,1964,101603.0
Bermuda,BMU,1964,46410.0
Bolivia,BOL,1964,4022996.0
Brazil,BRA,1964,81488595.0
Barbados,BRB,1964,239958.0
Brunei Darussalam,BRN,1964,105922.0
Bhutan,BTN,1964,252987.0
Botswana,BWA,1964,566266.0
Central African Republic,CAF,1964,1839583.0
Canada,CAN,1964,19325000.0
Central Europe and the Baltics,CEB,1964,94715795.0
Switzerland,CHE,1964,5789228.0
Channel Islands,CHI,1964,115561.0
Chile,CHL,1964,8842525.0
China,CHN,1964,698355000.0
Cote d'Ivoire,CIV,1964,4273952.0
Cameroon,CMR,1964,5578257.0
"Congo, Dem. Rep.",COD,1964,16955327.0
"Congo, Rep.",COG,1964,1174816.0
Colombia,COL,1964,17637411.0
Comoros,COM,1964,211644.0
Cabo Verde,CPV,1964,237006.0
Costa Rica,CRI,1964,1533960.0
Caribbean small states,CSS,1964,2784804.0
Cuba,CUB,1964,7866020.0
Curacao,CUW,1964,133148.0
Cayman Islands,CYM,1964,9166.0
Cyprus,CYP,1964,612521.0
Czechia,CZE,1964,9727804.0
Germany,DEU,1964,75318337.0
Djibouti,DJI,1964,103198.0
Dominica,DMA,1964,62587.0
Denmark,DNK,1964,4722072.0
Dominican Republic,DOM,1964,3698559.0
Algeria,DZA,1964,12179813.0
East Asia & Pacific (excluding high income),EAP,1964,953783472.0
Early-demographic dividend,EAR,1964,1074021283.0
East Asia & Pacific,EAS,1964,1110651177.0
Europe & Central Asia (excluding high income),ECA,1964,139973968.0
Europe & Central Asia,ECS,1964,699058435.0
Ecuador,ECU,1964,5149918.0
"Egypt, Arab Rep.",EGY,1964,29858922.0
Euro area,EMU,1964,279621056.0
Eritrea,ERI,1964,1071287.0
Spain,ESP,1964,31609195.0
Estonia,EST,1964,1277086.0
Ethiopia,ETH,1964,23666548.0
European Union,EUU,1964,370055037.0
Fragile and conflict affected situations,FCS,1964,267809728.0
Finland,FIN,1964,4548543.0
Fiji,FJI,1964,458324.0
France,FRA,1964,49401492.0
Faroe Islands,FRO,1964,35847.0
"Micronesia, Fed. Sts.",FSM,1964,49181.0
Gabon,GAB,1964,538657.0
United Kingdom,GBR,1964,54000000.0
Georgia,GEO,1964,3870300.0
Ghana,GHA,1964,7695739.0
Gibraltar,GIB,1964,23315.0
Guinea,GIN,1964,3819722.0
"Gambia, The",GMB,1964,443687.0
Guinea-Bissau,GNB,1964,588543.0
Equatorial Guinea,GNQ,1964,291942.0
Greece,GRC,1964,8510429.0
Grenada,GRD,1964,97760.0
Greenland,GRL,1964,37600.0
Guatemala,GTM,1964,4571109.0
Guam,GUM,1964,77008.0
Guyana,GUY,1964,621764.0
High income,HIC,1964,953477851.0
"Hong Kong SAR, China",HKG,1964,3504600.0
Honduras,HND,1964,2309855.0
Heavily indebted poor countries (HIPC),HPC,1964,180537667.0
Croatia,HRV,1964,4252876.0
Haiti,HTI,1964,4146244.0
Hungary,HUN,1964,10119835.0
IBRD only,IBD,1964,2043309631.0
IDA & IBRD total,IBT,1964,2481068241.0
IDA total,IDA,1964,437758610.0
IDA blend,IDB,1964,138208407.0
Indonesia,IDN,1964,98833749.0
IDA only,IDX,1964,299550203.0
Isle of Man,IMN,1964,49625.0
India,IND,1964,479229598.0
Ireland,IRL,1964,2866550.0
"Iran, Islamic Rep.",IRN,1964,24262859.0
Iraq,IRQ,1964,7929566.0
Iceland,ISL,1964,188983.0
Israel,ISR,1964,2475000.0
Italy,ITA,1964,51675350.0
Jamaica,JAM,1964,1745568.0
Jordan,JOR,1964,1035640.0
Japan,JPN,1964,96903000.0
Kazakhstan,KAZ,1964,10690309.0
Kenya,KEN,1964,8973535.0
Kyrgyz Republic,KGZ,1964,2495300.0
Cambodia,KHM,1964,5946178.0
Kiribati,KIR,1964,52088.0
St. Kitts and Nevis,KNA,1964,52326.0
"Korea, Rep.",KOR,1964,27984155.0
Kuwait,KWT,1964,473115.0
Latin America & Caribbean (excluding high income),LAC,1964,215558178.0
Lao PDR,LAO,1964,2322826.0
Lebanon,LBN,1964,2030543.0
Liberia,LBR,1964,1258745.0
Libya,LBY,1964,1753691.0
St. Lucia,LCA,1964,96505.0
Latin America & Caribbean,LCN,1964,244080552.0
Least developed countries: UN classification,LDC,1964,270194662.0
Low income,LIC,1964,126203534.0
Liechtenstein,LIE,1964,18755.0
Sri Lanka,LKA,1964,10653397.0
Lower middle income,LMC,1964,904811416.0
Low & middle income,LMY,1964,2264731089.0
Lesotho,LSO,1964,829437.0
Late-demographic dividend,LTE,1964,1162405292.0
Lithuania,LTU,1964,2935200.0
Luxembourg,LUX,1964,327750.0
Latvia,LVA,1964,2240623.0
"Macao SAR, China",MAC,1964,225655.0
St. Martin (French part),MAF,1964,4827.0
Morocco,MAR,1964,12898886.0
Monaco,MCO,1964,22686.0
Moldova,MDA,1964,2228000.0
Madagascar,MDG,1964,5669863.0
Maldives,MDV,1964,100662.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1964,175548682.0
Mexico,MEX,1964,41772049.0
Marshall Islands,MHL,1964,16852.0
Middle income,MIC,1964,2138527555.0
North Macedonia,MKD,1964,1510900.0
Mali,MLI,1964,5730125.0
Malta,MLT,1964,321250.0
Myanmar,MMR,1964,23737315.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1964,168474397.0
Montenegro,MNE,1964,521753.0
Mongolia,MNG,1964,1100234.0
Northern Mariana Islands,MNP,1964,9925.0
Mozambique,MOZ,1964,7255061.0
Mauritania,MRT,1964,918955.0
Mauritius,MUS,1964,736381.0
Malawi,MWI,1964,3997305.0
Malaysia,MYS,1964,8828406.0
North America,NAC,1964,211260410.0
Namibia,NAM,1964,644530.0
New Caledonia,NCL,1964,90602.0
Niger,NER,1964,3935814.0
Nigeria,NGA,1964,49012016.0
Nicaragua,NIC,1964,2010176.0
Netherlands,NLD,1964,12127120.0
Norway,NOR,1964,3694339.0
Nepal,NPL,1964,10946392.0
Nauru,NRU,1964,5515.0
New Zealand,NZL,1964,2585400.0
OECD members,OED,1964,855135046.0
Oman,OMN,1964,572577.0
Other small states,OSS,1964,5680872.0
Pakistan,PAK,1964,50799999.0
Panama,PAN,1964,1270065.0
Peru,PER,1964,11427978.0
Philippines,PHL,1964,31643032.0
Palau,PLW,1964,10292.0
Papua New Guinea,PNG,1964,2188325.0
Poland,POL,1964,31139450.0
Pre-demographic dividend,PRE,1964,207958469.0
Puerto Rico (US),PRI,1964,2554066.0
"Korea, Dem. People's Rep.",PRK,1964,12889770.0
Portugal,PRT,1964,9035365.0
Paraguay,PRY,1964,2073119.0
West Bank and Gaza,PSE,1964,
Pacific island small states,PSS,1964,1022081.0
Post-demographic dividend,PST,1964,792735136.0
French Polynesia,PYF,1964,92823.0
Qatar,QAT,1964,56867.0
Romania,ROU,1964,18919126.0
Russian Federation,RUS,1964,125345000.0
Rwanda,RWA,1964,3334834.0
South Asia,SAS,1964,559361410.0
Saudi Arabia,SAU,1964,2821968.0
Sudan,SDN,1964,9531109.0
Senegal,SEN,1964,3740535.0
Singapore,SGP,1964,1841600.0
Solomon Islands,SLB,1964,153085.0
Sierra Leone,SLE,1964,2424390.0
El Salvador,SLV,1964,3111883.0
San Marino,SMR,1964,16977.0
Somalia,SOM,1964,3192796.0
Serbia,SRB,1964,6832855.0
Sub-Saharan Africa (excluding high income),SSA,1964,227579664.0
South Sudan,SSD,1964,3129918.0
Sub-Saharan Africa,SSF,1964,251292534.0
Small states,SST,1964,9487757.0
Sao Tome and Principe,STP,1964,70865.0
Suriname,SUR,1964,309041.0
Slovak Republic,SVK,1964,4327341.0
Slovenia,SVN,1964,1632114.0
Sweden,SWE,1964,7661354.0
Eswatini,SWZ,1964,378656.0
Sint Maarten (Dutch part),SXM,1964,3922.0
Seychelles,SYC,1964,46322.0
Syrian Arab Republic,SYR,1964,5269087.0
Turks and Caicos Islands,TCA,1964,5657.0
Chad,TCD,1964,3307479.0
East Asia & Pacific (IDA & IBRD countries),TEA,1964,940909509.0
Europe & Central Asia (IDA & IBRD countries),TEC,1964,327774760.0
Togo,TGO,1964,1803440.0
Thailand,THA,1964,30232141.0
Tajikistan,TJK,1964,2411260.0
Turkmenistan,TKM,1964,1859997.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,233255631.0
Timor-Leste,TLS,1964,498659.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1964,168474397.0
Tonga,TON,1964,73879.0
South Asia (IDA & IBRD),TSA,1964,559361410.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,251292534.0
Trinidad and Tobago,TTO,1964,912963.0
Tunisia,TUN,1964,4489869.0
Turkiye,TUR,1964,31543072.0
Tuvalu,TUV,1964,5752.0
Tanzania,TZA,1964,11127826.0
Uganda,UGA,1964,8586363.0
Ukraine,UKR,1964,44951156.0
Upper middle income,UMC,1964,1233716139.0
Uruguay,URY,1964,2653180.0
United States,USA,1964,191889000.0
Uzbekistan,UZB,1964,9557611.0
St. Vincent and the Grenadines,VCT,1964,89749.0
"Venezuela, RB",VEN,1964,9377712.0
British Virgin Islands,VGB,1964,8168.0
Virgin Islands (U.S.),VIR,1964,40800.0
Viet Nam,VNM,1964,36201563.0
Vanuatu,VUT,1964,72219.0
World,WLD,1964,3251253200.0
Samoa,WSM,1964,124894.0
Kosovo,XKX,1964,1090270.0
"Yemen, Rep.",YEM,1964,6048006.0
South Africa,ZAF,1964,18511361.0
Zambia,ZMB,1964,3577017.0
Zimbabwe,ZWE,1964,4320006.0
Aruba,ABW,1965,58190.0
Africa Eastern and Southern,AFE,1965,149033472.0
Afghanistan,AFG,1965,10036008.0
Africa Western and Central,AFW,1965,108772632.0
Angola,AGO,1965,5521981.0
Albania,ALB,1965,1864791.0
Andorra,AND,1965,13634.0
